PropertyType,PropertyTypeId,PropertyPriceTypeId,Latitude,Longtitude,CityId,CountyId,DistrictId,NetArea,ExtraArea,BrutArea,RealtyPrice,Room,LivingRoom,Bahtroom,TotalRooms,FloorCount,FloorNumber,Age,Heating,BuildDate,FrontageNorth,FrontageSouth,FrontageEast,FrontageWest,AttributeMainRoad,AttributeWideRoad,AttributeEstateHousing,AttributeSportComplex,AttributePlayGround,AttributeElevator,AttributeGenerator,AttributeGateKeeper,AttributeSecurity,AttributeParkingAreaOutdoor,AttributeParkingAreaIndoor,AttributeSwimmingPoolOutdoor,AttributeSwimmingPoolIndoor,AttributeHeatIsolation,AttributeAirCondition,AttributeFirePlace,AttributeTerrace,AttributeMinibus,AttributeBusStop,ViewCity,ViewNature,ViewLake
0,2,1,39.9776133877698,32.6976943016052,6,1723,1875,93,0,110,177000,3,1,1,4,3,1,21,50,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9739253767191,32.7128556766547,6,1723,1875,63,0,80,177000,2,1,1,3,5,0,27,60,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,1,39.9814707465047,32.6978759174168,6,1723,1875,118,0,135,177000,3,1,1,4,4,1,17,50,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,1,39.9756648741693,32.7070069313049,6,1723,1875,83,0,100,177500,3,1,1,4,5,5,22,50,1998,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,2,1,39.9803757422157,32.7026081085205,6,1723,1875,83,0,100,177900,3,1,1,4,5,5,22,50,1998,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9801119756277,32.7193718513184,6,1723,1875,111,0,128,178000,3,1,2,4,6,1,7,60,2013,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9838383520645,32.7068023090183,6,1723,1875,111,0,128,178000,3,1,2,4,7,2,10,50,2010,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,1,39.9841014142846,32.7044848804295,6,1723,1875,111,0,128,178000,3,1,2,4,7,2,9,50,2011,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9835819064525,32.7044534683227,6,1723,1875,111,0,128,178000,3,1,2,4,7,1,9,50,2011,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9804415111986,32.7024364471435,6,1723,1875,111,0,128,178000,3,1,2,4,7,2,9,50,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9843546517419,32.7080583572387,6,1723,1875,111,0,128,178000,3,1,1,4,5,1,12,50,2008,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9798429700911,32.703690946561,6,1723,1875,93,0,110,178000,3,1,1,4,4,4,22,60,1998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9847492417102,32.7075433731079,6,1723,1875,98,0,115,178000,3,1,1,4,5,5,20,50,2000,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9729500169268,32.7030565737368,6,1723,1875,133,0,150,178000,5,1,2,6,3,0,25,50,1995,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9794606688848,32.7167433195791,6,1723,1875,83,0,100,178000,3,1,1,4,5,4,24,50,1996,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9771529845057,32.7014923095703,6,1723,1875,93,0,110,178000,2,1,1,3,9,1,6,50,2014,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9789616937713,32.6964175701141,6,1723,1875,88,0,105,178000,3,1,1,4,5,1,17,50,2003,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9766268055485,32.6983594894409,6,1723,1875,93,0,110,178000,3,1,1,4,5,1,17,50,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9833352837756,32.7120065689086,6,1723,1875,93,0,110,178000,3,1,1,4,5,3,22,50,1998,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9831034570455,32.6943803799804,6,1723,1875,93,0,110,178000,3,1,1,4,5,5,28,50,1992,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9775805019253,32.7091741561889,6,1723,1875,93,0,110,178000,3,1,1,4,6,6,26,50,1994,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9766152951378,32.7150893209181,6,1723,1875,83,0,100,178000,3,1,1,4,4,0,27,50,1993,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9782217730399,32.7085304260253,6,1723,1875,93,0,110,178000,3,1,1,4,6,6,25,50,1995,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9733922266277,32.7116035570618,6,1723,1875,46,0,63,178000,1,1,1,2,8,0,2,70,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9781159226135,32.7043914422392,6,1723,1875,83,0,100,178000,3,1,1,4,5,1,19,50,2001,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9736011927315,32.7115110170236,6,1723,1875,46,0,63,178000,1,1,1,2,8,0,2,50,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9836739376627,32.7062873248875,6,1723,1875,111,0,128,178000,3,1,2,4,7,2,10,50,2010,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9802442040599,32.7053546905517,6,1723,1875,93,0,110,178000,3,1,1,4,4,3,22,50,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9789288085756,32.6963639259338,6,1723,1875,93,0,110,178000,3,1,1,4,5,1,17,50,2003,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9825723920928,32.6979689595464,6,1723,1875,93,0,110,178500,3,1,1,4,7,5,24,50,1996,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.97610062254,32.7074253559112,6,1723,1875,88,0,105,179000,3,1,1,4,5,2,20,50,2000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9757799777825,32.7049523591995,6,1723,1875,83,0,100,179000,3,1,1,4,5,4,23,50,1997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9794644477866,32.7013470223755,6,1723,1875,83,0,100,179000,3,1,1,4,4,3,22,50,1998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9792905448581,32.6962995529174,6,1723,1875,93,0,110,179000,3,1,1,4,5,3,14,50,2006,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9799153575627,32.6955699920654,6,1723,1875,83,0,100,179000,3,1,1,4,5,5,24,50,1996,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9810721375876,32.7023579178785,6,1723,1875,93,0,110,179000,3,1,1,4,5,1,20,50,2000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9805072801182,32.7025866508483,6,1723,1875,93,0,110,179000,3,1,1,4,5,1,27,50,1993,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9751469055108,32.7126932144165,6,1723,1875,98,0,115,179000,3,1,1,4,5,5,22,50,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9764294873951,32.7149891853332,6,1723,1875,98,0,115,179000,3,1,1,4,5,5,22,50,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9846505944318,32.6962566375732,6,1723,1875,113,0,130,179000,3,1,2,4,7,3,4,50,2016,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9784684141739,32.7088737487793,6,1723,1875,93,0,110,179000,3,1,1,4,7,5,27,50,1993,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9788630381367,32.7089381217956,6,1723,1875,93,0,110,179000,3,1,1,4,7,5,27,50,1993,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9732723194583,32.7119207382202,6,1723,1875,63,0,80,179000,2,1,1,3,5,1,32,60,1988,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9783697578271,32.7094745635986,6,1723,1875,93,0,110,179000,3,1,1,4,7,5,25,50,1995,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.978895923364,32.6970076560974,6,1723,1875,93,0,110,179000,3,1,1,4,5,4,22,50,1998,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9772598641113,32.7020823955535,6,1723,1875,93,0,110,179000,3,1,1,4,5,4,27,50,1993,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9810334291962,32.6955699920654,6,1723,1875,98,0,115,179000,3,1,1,4,4,3,27,50,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.978813710266,32.71657705307,6,1723,1875,78,0,95,179000,3,1,1,4,5,2,19,50,2001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9766268055485,32.7004194259643,6,1723,1875,93,0,110,179000,3,1,1,4,5,4,24,50,1996,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9804743956663,32.7002906799316,6,1723,1875,93,0,110,179000,3,1,1,4,7,2,29,50,1991,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9773831865255,32.7091741561889,6,1723,1875,83,0,100,179000,3,1,1,4,3,3,27,50,1993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9732959228769,32.7115613968505,6,1723,1875,83,0,100,179000,3,1,1,4,9,1,30,50,1990,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.973435342195,32.7115840934171,6,1723,1875,83,0,100,179000,3,1,1,4,9,1,30,90,1990,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9790672725375,32.6965854864575,6,1723,1875,93,0,110,179000,3,1,1,4,5,5,26,50,1994,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9790932343959,32.6963424682617,6,1723,1875,93,0,110,179000,3,1,1,4,5,2,22,50,1998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.978353084082,32.7089240516601,6,1723,1875,100,0,110,179000,3,1,1,4,7,0,29,50,1991,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,2,1,39.9812307340559,32.7222633361816,6,1723,1875,111,0,128,180000,3,1,1,4,8,2,7,50,2013,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,1,39.9843217691417,32.7008056640625,6,1723,1875,133,0,150,180000,3,1,2,4,10,5,8,50,2012,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9828935963256,32.7168047338918,6,1723,1875,123,0,140,180000,3,1,2,4,10,2,7,50,2013,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9706181712938,32.7087978725254,6,1723,1875,113,0,130,180000,3,1,1,4,5,2,22,50,1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9806404209577,32.7139691715061,6,1723,1875,111,0,128,180000,3,1,2,4,9,2,11,50,2009,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9863275787931,32.6942825317382,6,1723,1875,93,0,110,180000,3,1,2,4,10,10,7,60,2013,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9821514825347,32.7235507965087,6,1723,1875,111,0,128,180000,3,1,1,4,10,4,12,50,2008,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9824654796687,32.6963738803684,6,1723,1875,118,0,135,180000,3,1,1,4,4,4,9,50,2011,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9701807845334,32.7115559577941,6,1723,1875,113,0,130,180000,3,1,1,4,5,5,17,50,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9810334291962,32.7253746986389,6,1723,1875,103,0,120,180000,3,1,2,4,9,4,9,50,2011,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9840027660707,32.6967172031223,6,1723,1875,103,0,120,180000,3,1,1,4,5,2,12,50,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9820297718828,32.6964597110569,6,1723,1875,103,0,120,180000,3,1,1,4,5,2,13,50,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9702465633281,32.7113199234008,6,1723,1875,120,0,137,180000,3,1,1,4,5,4,21,50,1999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9732492568726,32.702596605283,6,1723,1875,101,0,118,180000,3,1,1,4,6,6,18,50,2002,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,1,39.9769885540168,32.7124786376953,6,1723,1875,93,0,110,180000,3,1,1,4,7,6,27,50,1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9811978499522,32.722692489624,6,1723,1875,123,0,140,180000,3,1,1,4,7,1,8,50,2012,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,1,39.981099197546,32.7222633361816,6,1723,1875,120,0,137,180000,3,1,2,4,9,9,14,50,2006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9719896783237,32.7040243148803,6,1723,1875,93,0,110,180000,3,1,1,4,5,1,22,50,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9727789987935,32.7112126350402,6,1723,1875,93,0,110,180000,3,1,1,4,5,1,22,50,1998,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9819212965782,32.6950550079345,6,1723,1875,83,0,100,180000,3,1,1,4,5,1,22,60,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9832366344556,32.6934671401977,6,1723,1875,118,0,135,180000,3,1,2,4,7,1,8,50,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.979816703305,32.7037239074707,6,1723,1875,93,0,110,180000,3,1,1,4,4,2,22,50,1998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9788630381367,32.704142332077,6,1723,1875,103,0,120,180000,3,1,1,4,5,3,17,50,2003,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9782604135179,32.715665102005,6,1723,1875,93,0,110,180000,3,1,1,4,7,5,22,50,1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9709101733705,32.7091194668901,6,1723,1875,93,0,110,180000,3,1,1,4,5,-1,24,50,1996,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9794020455703,32.696406841278,6,1723,1875,103,0,120,180000,3,1,1,4,5,5,15,50,2005,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9779093596589,32.7077150344848,6,1723,1875,93,0,110,180000,3,1,1,4,5,4,24,50,1996,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9798395684972,32.7024900913238,6,1723,1875,93,0,110,180000,3,1,1,4,6,0,20,10,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9817897613978,32.6959133148193,6,1723,1875,98,0,115,180000,3,1,1,4,5,1,22,50,1998,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9804425850019,32.6969561145961,6,1723,1875,83,0,100,180000,3,1,1,4,5,0,20,50,2000,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9792444287268,32.6970022916793,6,1723,1875,93,0,110,180000,3,1,1,4,5,4,20,50,2000,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9789025003073,32.7029900548222,6,1723,1875,93,0,110,180000,3,1,1,4,7,2,22,50,1998,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9718180410253,32.7036809921264,6,1723,1875,98,0,115,180000,3,1,1,4,5,5,30,50,1990,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,2,1,39.9818812194797,32.7087450027465,6,1723,1875,93,0,110,180000,3,1,1,4,5,0,25,50,1995,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9800209171798,32.6957416534423,6,1723,1875,103,0,120,180000,3,1,1,4,5,4,22,50,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,1,39.9797244717216,32.6981127262115,6,1723,1875,93,0,110,180000,3,1,1,4,5,4,20,50,2000,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9760944563088,32.7164124324917,6,1723,1875,83,0,100,180000,3,1,1,4,5,4,25,50,1995,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9786238490146,32.6968158781528,6,1723,1875,103,0,120,180000,3,1,1,4,5,4,20,50,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9799711074319,32.699464559555,6,1723,1875,93,0,110,180000,3,1,1,4,5,0,25,50,1995,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9790340415476,32.707028388977,6,1723,1875,93,0,110,180000,3,1,1,4,5,0,20,50,2000,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9774718243732,32.7079617977142,6,1723,1875,101,0,118,180000,3,1,1,4,7,3,15,50,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9754428880821,32.7042388916015,6,1723,1875,83,0,100,180000,3,1,1,4,6,6,27,50,1993,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.978402184082,32.7089054516601,6,1723,1875,83,0,100,180000,3,1,1,4,7,3,20,50,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9838285282391,32.6936817169189,6,1723,1875,103,0,120,180000,3,1,1,4,5,-1,17,50,2003,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9790798400419,32.7033431084289,6,1723,1875,83,0,100,180000,3,1,1,4,5,1,19,50,2001,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9794647942621,32.6966313724339,6,1723,1875,93,0,110,180000,3,1,2,4,5,4,22,50,1998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9794220848496,32.6958274841308,6,1723,1875,108,0,125,180000,3,1,1,4,9,1,22,60,1998,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9773041831296,32.7112716436386,6,1723,1875,83,0,100,180000,3,1,1,4,3,3,20,50,2000,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9771200984396,32.7153968811035,6,1723,1875,83,0,100,180000,3,1,1,4,5,2,20,50,2000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9787314970689,32.6983165740966,6,1723,1875,103,0,120,182000,3,1,1,4,7,3,20,50,2000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.97864,32.708214,6,1723,1875,123,0,140,182000,3,1,1,4,6,2,22,50,1998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9824737409186,32.6946215626958,6,1723,1875,93,0,110,182000,3,1,1,4,4,0,24,50,1996,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9785670703782,32.7048504352569,6,1723,1875,93,0,110,182000,3,1,1,4,4,1,27,50,1993,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9755086618127,32.7051401138305,6,1723,1875,93,0,110,182000,3,1,1,4,5,1,22,50,1998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9804563093615,32.6971632242202,6,1723,1875,83,0,100,182000,3,1,1,4,5,1,22,50,1998,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.978632841102,32.7085304260253,6,1723,1875,93,0,110,182000,3,1,1,4,7,6,25,50,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.97864,32.708214,6,1723,1875,83,0,100,182500,3,1,1,4,5,5,27,50,1993,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9820623094364,32.7227617791504,6,1723,1875,113,0,130,183000,3,1,1,4,5,4,10,50,2010,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9808032394731,32.6964282989501,6,1723,1875,93,0,110,183000,3,1,1,4,5,5,27,50,1993,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,39.9763472713297,32.7057838439941,6,1723,1875,93,0,110,183000,3,1,1,4,5,5,22,50,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,1,39.9750351640066,32.7069053740706,6,1723,1875,98,0,115,183000,3,1,2,4,5,5,27,50,1993,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9732723194583,32.7118778228759,6,1723,1875,98,0,115,183000,3,1,1,4,5,5,27,50,1993,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9747938166903,32.7124195098876,6,1723,1875,83,0,100,184000,3,1,1,4,4,3,22,50,1998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,1,39.9792083322347,32.6964926719665,6,1723,1875,103,0,120,184000,3,1,1,4,5,4,22,50,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9800140116781,32.6997113227844,6,1723,1875,93,0,110,184000,3,1,1,4,5,1,24,50,1996,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,39.9770872123576,32.7008914947509,6,1723,1875,93,0,110,184500,3,1,1,4,4,1,22,50,1998,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.9850780649429,32.6947975158691,6,1723,1875,108,0,125,185000,3,1,2,4,8,2,7,50,2013,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,1,39.984091590497,32.7110624313354,6,1723,1875,93,0,110,185000,2,1,2,3,10,0,7,50,2013,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
